Date,Value
1/20/2000,1451.429993
1/21/2000,1444.92749
1/24/2000,1423.100006
1/25/2000,1403.577515
1/26/2000,1406.752502
1/27/2000,1398.125
1/28/2000,1378.370026
1/31/2000,1374.809998
2/1/2000,1400.255005
2/2/2000,1410.625
2/3/2000,1414.597504
2/4/2000,1426.470001
2/7/2000,1422.272491
2/8/2000,1433.007477
2/9/2000,1427.407501
2/10/2000,1414.264984
2/11/2000,1399.917481
2/14/2000,1388.130005
2/15/2000,1393.98999
2/16/2000,1394.962525
2/17/2000,1388.970001
2/18/2000,1367.064972
2/22/2000,1347.0625
2/23/2000,1356.352478
2/24/2000,1352.200012
2/25/2000,1344.52002
2/28/2000,1341.824982
2/29/2000,1358.037537
3/1/2000,1373.872498
3/2/2000,1379.464997
3/3/2000,1395.892517
3/6/2000,1398.735016
3/7/2000,1374.024994
3/8/2000,1360.682495
3/9/2000,1382.022461
3/10/2000,1400.572449
3/13/2000,1385.479981
3/14/2000,1374.267517
3/15/2000,1376.567505
3/16/2000,1425.309998
3/17/2000,1463.397461
3/20/2000,1459.972504
3/21/2000,1472.620026
3/22/2000,1496.729981
3/23/2000,1513.220002
3/24/2000,1531.127472
3/27/2000,1526.102478
3/28/2000,1516.509979
3/29/2000,1508.787476
3/30/2000,1497.112519
3/31/2000,1497.672516
4/3/2000,1499.674957
4/4/2000,1485.892486
4/5/2000,1491.675018
4/6/2000,1496.959992
4/7/2000,1509.427491
4/10/2000,1512.837464
4/11/2000,1501.157501
4/12/2000,1485.747498
4/13/2000,1456.13501
4/14/2000,1394.245026
4/17/2000,1376.507507
4/18/2000,1420.617493
4/19/2000,1435.257477
4/20/2000,1429.894989
4/24/2000,1426.517517
4/25/2000,1453.707489
4/26/2000,1469.587463
4/27/2000,1457.482514
4/28/2000,1459.780029
5/1/2000,1463.65503
5/2/2000,1457.002503
5/3/2000,1426.51001
5/4/2000,1412.649963
5/5/2000,1420.827484
5/8/2000,1426.620026
5/9/2000,1417.110016
5/10/2000,1395.617524
5/11/2000,1396.042542
5/12/2000,1416.677521
5/15/2000,1435.5625
5/16/2000,1459.890015
5/17/2000,1455.387543
5/18/2000,1444.910004
5/19/2000,1420.777466
5/22/2000,1396.737488
5/23/2000,1387.945008
5/24/2000,1383.9375
5/25/2000,1391.537537
5/26/2000,1380.177521
5/30/2000,1400.234986
5/31/2000,1423.257477
6/1/2000,1434.705018
6/2/2000,1464.527527
6/5/2000,1471.712525
6/6/2000,1462.892487
6/7/2000,1464.725006
6/8/2000,1466.292511
6/9/2000,1461.5625
6/12/2000,1452.967499
6/13/2000,1457.059998
6/14/2000,1472.827484
6/15/2000,1473.982513
6/16/2000,1471.095001
6/19/2000,1474.610016
6/20/2000,1479.862488
6/21/2000,1476.317474
6/22/2000,1464.617523
6/23/2000,1447.977509
6/26/2000,1449.482513
6/27/2000,1454.940033
6/28/2000,1455.887512
6/29/2000,1446.744995
6/30/2000,1447.595002
7/3/2000,1461.142487
7/5/2000,1456.940002
7/6/2000,1451.027527
7/7/2000,1469.090027
7/10/2000,1478.960022
7/11/2000,1478.9375
7/12/2000,1488.092499
7/13/2000,1494.950012
7/14/2000,1502.592499
7/17/2000,1510.762482
7/18/2000,1501.517487
7/19/2000,1487.8125
7/20/2000,1490.352478
7/21/2000,1487.309967
7/24/2000,1473.540009
7/25/2000,1469.820007
7/26/2000,1463.445008
7/27/2000,1453.070007
7/28/2000,1435.02002
7/31/2000,1426.769989
8/1/2000,1435.357483
8/2/2000,1440.469971
8/3/2000,1442.720001
8/4/2000,1457.432557
8/7/2000,1470.942505
8/8/2000,1479.8125
8/9/2000,1479.290009
8/10/2000,1467.040009
8/11/2000,1465.217499
8/14/2000,1480.900025
8/15/2000,1487.962525
8/16/2000,1484.027497
8/17/2000,1488.772461
8/18/2000,1494.06247
8/21/2000,1496.292481
8/22/2000,1500.869995
8/23/2000,1500.204987
8/24/2000,1506.672516
8/25/2000,1508.329987
8/28/2000,1512.734955
8/29/2000,1511.049988
8/30/2000,1505.752472
8/31/2000,1512.017487
9/1/2000,1521.017517
9/5/2000,1513.207489
9/6/2000,1501.014984
9/7/2000,1498.087494
9/8/2000,1497.350006
9/11/2000,1493.382508
9/12/2000,1486.962525
9/13/2000,1481.98999
9/14/2000,1484.167511
9/15/2000,1471.964997
9/18/2000,1455.002533
9/19/2000,1452.52002
9/20/2000,1450.669983
9/21/2000,1447.365021
9/22/2000,1442.175019
9/25/2000,1445.275025
9/26/2000,1434.882507
9/27/2000,1427.609955
9/28/2000,1443.082489
9/29/2000,1447.345032
10/2/2000,1437.044983
10/3/2000,1435.697479
10/4/2000,1429.269989
10/5/2000,1436.642517
10/6/2000,1421.407532
10/9/2000,1403.297485
10/10/2000,1395.432495
10/11/2000,1372.075013
10/12/2000,1349.340027
10/13/2000,1351.300018
10/16/2000,1373.33252
10/17/2000,1361.979981
10/18/2000,1338.63501
10/19/2000,1365.737519
10/20/2000,1394.087494
10/23/2000,1396.855011
10/24/2000,1399.420014
10/25/2000,1380.842499
10/26/2000,1359.967499
10/27/2000,1373.179962
10/30/2000,1390.36499
10/31/2000,1414.735016
11/1/2000,1422.667481
11/2/2000,1426.039978
11/3/2000,1427.284973
11/6/2000,1431.782471
11/7/2000,1430.884979
11/8/2000,1421.802521
11/9/2000,1397.095032
11/10/2000,1383.057495
11/13/2000,1352.959991
11/14/2000,1368.882508
11/15/2000,1385.867493
11/16/2000,1381.820008
11/17/2000,1370.109986
11/20/2000,1354.932495
11/21/2000,1344.86499
11/22/2000,1334.737488
11/24/2000,1332.579987
11/27/2000,1348.752503
11/28/2000,1344.709992
11/29/2000,1339.920014
11/30/2000,1323.417511
12/1/2000,1317.967499
12/4/2000,1320.610016
12/5/2000,1350.76001
12/6/2000,1362.672516
12/7/2000,1346.942505
12/8/2000,1359.330017
12/11/2000,1375.820008
12/12/2000,1375.480011
12/13/2000,1368.867493
12/14/2000,1350.347504
12/15/2000,1324.847534
12/18/2000,1319.839996
12/19/2000,1320.049957
12/20/2000,1284.274994
12/21/2000,1269.744995
12/22/2000,1290.409973
12/26/2000,1309.684967
12/27/2000,1321.774994
12/28/2000,1331.212525
12/29/2000,1328.027497
1/2/2001,1299.970032
1/3/2001,1313.302521
1/4/2001,1340.070008
1/5/2001,1315.352478
1/8/2001,1292.212494
1/9/2001,1300.880005
1/10/2001,1303.777527
1/11/2001,1320.49997
1/12/2001,1322.542481
1/16/2001,1321.527496
1/17/2001,1332.112518
1/18/2001,1339.494995
1/19/2001,1345.450012
1/22/2001,1343.225006
1/23/2001,1351.457519
1/24/2001,1362.932526
1/25/2001,1360.94751
1/26/2001,1353.179993
1/29/2001,1358.747528
1/30/2001,1367.445007
1/31/2001,1371.942505
2/1/2001,1368.079987
2/2/2001,1362.00998
2/5/2001,1350.705017
2/6/2001,1355.040039
2/7/2001,1344.917511
2/8/2001,1339.092499
2/9/2001,1322.450012
2/12/2001,1322.417511
2/13/2001,1325.810028
2/14/2001,1315.042511
2/15/2001,1322.435028
2/16/2001,1311.982513
2/20/2001,1291.517486
2/21/2001,1267.584992
2/22/2001,1249.089966
2/23/2001,1241.734955
2/26/2001,1255.727478
2/27/2001,1262.652496
2/28/2001,1247.749969
3/1/2001,1234.257477
3/2/2001,1236.540009
3/5/2001,1238.045044
3/6/2001,1251.01004
3/7/2001,1258.337525
3/8/2001,1262.682495
3/9/2001,1247.830017
3/12/2001,1205.945038
3/13/2001,1186.787506
3/14/2001,1179.345001
3/15/2001,1172.255005
3/16/2001,1161.572541
3/19/2001,1160.505036
3/20/2001,1159.045014
3/21/2001,1133.222504
3/22/2001,1111.294983
3/23/2001,1129.204956
3/26/2001,1148.092468
3/27/2001,1167.292481
3/28/2001,1166.365021
3/29/2001,1149.797485
3/30/2001,1153.727478
4/2/2001,1153.304993
4/3/2001,1124.597473
4/4/2001,1104.799988
4/5/2001,1127.352478
4/6/2001,1137.649994
4/9/2001,1134.632508
4/10/2001,1154.369995
4/11/2001,1169.192505
4/12/2001,1172.657501
4/16/2001,1178.800019
4/17/2001,1183.160034
4/18/2001,1217.550049
4/19/2001,1244.737488
4/20/2001,1246.197479
4/23/2001,1231.947479
4/24/2001,1219.065003
4/25/2001,1219.48999
4/26/2001,1235.080017
4/27/2001,1243.790009
4/30/2001,1253.950012
5/1/2001,1256.479981
5/2/2001,1266.125
5/3/2001,1255.830017
5/4/2001,1253.674988
5/7/2001,1264.827484
5/8/2001,1261.979981
5/9/2001,1256.554993
5/10/2001,1258.355042
5/11/2001,1250.370026
5/14/2001,1246.322541
5/15/2001,1250.29248
5/16/2001,1265.959992
5/17/2001,1288.152496
5/18/2001,1288.415009
5/21/2001,1301.402466
5/22/2001,1311.257508
5/23/2001,1299.127503
5/24/2001,1289.620026
5/25/2001,1285.162537
5/29/2001,1272.412537
5/30/2001,1257.475006
5/31/2001,1253.469971
6/1/2001,1257.17749
6/4/2001,1262.827515
6/5/2001,1276.102478
6/6/2001,1276.61499
6/7/2001,1272.287476
6/8/2001,1269.754974
6/11/2001,1258.384979
6/12/2001,1251.747498
6/13/2001,1249.69748
6/14/2001,1230.492493
6/15/2001,1214.690002
6/18/2001,1213.087494
6/19/2001,1213.707489
6/20/2001,1217.849976
6/21/2001,1230.167511
6/22/2001,1230.382507
6/25/2001,1222.262482
6/26/2001,1215.174988
6/27/2001,1213.76001
6/28/2001,1220.694946
6/29/2001,1227.252503
7/2/2001,1231.237518
7/3/2001,1234.324982
7/5/2001,1226.822479
7/6/2001,1204.452484
7/9/2001,1195.220001
7/10/2001,1190.915039
7/11/2001,1178.772522
7/12/2001,1194.687531
7/13/2001,1211.492523
7/16/2001,1209.452515
7/17/2001,1207.097473
7/18/2001,1208.72995
7/19/2001,1213.392517
7/20/2001,1212.149994
7/23/2001,1201.899994
7/24/2001,1179.81253
7/25/2001,1180.985016
7/26/2001,1195.062531
7/27/2001,1203.5
7/30/2001,1204.950012
7/31/2001,1210.752503
8/1/2001,1215.357513
8/2/2001,1219.565033
8/3/2001,1215.290009
8/6/2001,1206.632477
8/7/2001,1202.017517
8/8/2001,1193.997528
8/9/2001,1181.587525
8/10/2001,1184.117523
8/13/2001,1190.097504
8/14/2001,1190.267517
8/15/2001,1183.392487
8/16/2001,1176.890015
8/17/2001,1170.339996
8/20/2001,1166.432495
8/21/2001,1166.27002
8/22/2001,1161.117524
8/23/2001,1164.554993
8/24/2001,1173.565003
8/27/2001,1182.264984
8/28/2001,1170.387512
8/29/2001,1156.105011
8/30/2001,1138.5625
8/31/2001,1132.704987
9/4/2001,1137.744995
9/5/2001,1128.764984
9/6/2001,1118.92749
9/7/2001,1095.175018
9/10/2001,1087.102508
9/17/2001,1065.327515
9/18/2001,1036.795014
9/19/2001,1018.092499
9/20/2001,1000.30748
9/21/2001,969.907486
9/24/2001,985.8724975
9/25/2001,1007.797516
9/26/2001,1010.554993
9/27/2001,1010.702484
9/28/2001,1029.774963
10/1/2001,1036.797485
10/2/2001,1043.919983
10/3/2001,1060.117493
10/4/2001,1073.462494
10/5/2001,1066.712494
10/8/2001,1065.514984
10/9/2001,1059.097473
10/10/2001,1068.029999
10/11/2001,1089.642517
10/12/2001,1089.665039
10/15/2001,1087.867492
10/16/2001,1094.077515
10/17/2001,1089.579987
10/18/2001,1072.044983
10/19/2001,1068.712494
10/22/2001,1081.184997
10/23/2001,1088.800018
10/24/2001,1085.054993
10/25/2001,1087.754975
10/26/2001,1102.387482
10/29/2001,1091.455017
10/30/2001,1067.500031
10/31/2001,1062.977539
11/1/2001,1070.950012
11/2/2001,1084.127472
11/5/2001,1095.98996
11/6/2001,1109.197479
11/7/2001,1118.565002
11/8/2001,1121.377533
11/9/2001,1118.250031
11/12/2001,1114.667481
11/13/2001,1128.722473
11/14/2001,1140.362488
11/15/2001,1141.242493
11/16/2001,1138.58252
11/19/2001,1144.855042
11/20/2001,1147.085022
11/21/2001,1138.032532
11/23/2001,1143.580017
11/26/2001,1152.952515
11/27/2001,1152.777527
11/28/2001,1138.952515
11/29/2001,1133.657501
11/30/2001,1139.777466
12/3/2001,1133.644989
12/4/2001,1137.090027
12/5/2001,1157.877503
12/6/2001,1168.807496
12/7/2001,1161.292511
12/10/2001,1149.052552
12/11/2001,1140.475006
12/12/2001,1135.354981
12/13/2001,1127.842468
12/14/2001,1121.320007
12/17/2001,1129.352509
12/18/2001,1139.184998
12/19/2001,1144.917511
12/20/2001,1145.210053
12/21/2001,1143.052521
12/24/2001,1145.497498
12/26/2001,1149.462524
12/27/2001,1153.25
12/28/2001,1159.980011
12/31/2001,1154.575012
1/2/2002,1148.412506
1/3/2002,1159.805024
1/4/2002,1169.437531
1/7/2002,1169.480011
1/8/2002,1162.664978
1/9/2002,1160.5
1/10/2002,1155.617524
1/11/2002,1151.752503
1/14/2002,1141.940003
1/15/2002,1142.57251
1/16/2002,1136.859955
1/17/2002,1133.322479
1/18/2002,1132.447479
1/22/2002,1125.015015
1/23/2002,1124.215027
1/24/2002,1132.002533
1/25/2002,1132.890015
1/28/2002,1132.907532
1/29/2002,1117.477509
1/30/2002,1102.415009
1/31/2002,1121.819977
2/1/2002,1125.277466
2/4/2002,1107.772461
2/5/2002,1091.99997
2/6/2002,1086.222504
2/7/2002,1084.037506
2/8/2002,1088.150025
2/11/2002,1103.712494
2/12/2002,1108.774994
2/13/2002,1113.517517
2/14/2002,1118.002503
2/15/2002,1110.244995
2/19/2002,1093.485016
2/20/2002,1088.499969
2/21/2002,1090.16748
2/22/2002,1084.777497
2/25/2002,1100.454987
2/26/2002,1108.89502
2/27/2002,1111.147522
2/28/2002,1111.22998
3/1/2002,1119.257507
3/4/2002,1142.597504
3/5/2002,1150.625
3/6/2002,1154.827515
3/7/2002,1159.734985
3/8/2002,1163.037537
3/11/2002,1166.295014
3/12/2002,1164.109986
3/13/2002,1159.064972
3/14/2002,1154.009979
3/15/2002,1159.680023
3/18/2002,1165.89502
3/19/2002,1168.83252
3/20/2002,1161.01001
3/21/2002,1150.004975
3/22/2002,1150.844971
3/25/2002,1140.869995
3/26/2002,1137.242493
3/27/2002,1141.337463
3/28/2002,1147.74997
4/1/2002,1143.660004
4/2/2002,1141.387512
4/3/2002,1130.172516
4/4/2002,1125.5625
4/5/2002,1125.467499
4/8/2002,1121.305023
4/9/2002,1122.027527
4/10/2002,1124.45752
4/11/2002,1116.762482
4/12/2002,1107.55249
4/15/2002,1106.95752
4/16/2002,1115.717529
4/17/2002,1127.702484
4/18/2002,1122.579987
4/19/2002,1125.262482
4/22/2002,1115.94751
4/23/2002,1104.724976
4/24/2002,1098.767487
4/25/2002,1090.94751
4/26/2002,1085.220001
4/29/2002,1071.084961
4/30/2002,1072.112488
5/1/2002,1079.247498
5/2/2002,1085.475006
5/3/2002,1077.860047
5/6/2002,1063.677521
5/7/2002,1052.44751
5/8/2002,1069.1875
5/9/2002,1080.734986
5/10/2002,1064.340027
5/13/2002,1064.57251
5/14/2002,1086.027527
5/15/2002,1095.379974
5/16/2002,1094.440002
5/17/2002,1102.044983
5/20/2002,1098.917481
5/21/2002,1087.597504
5/22/2002,1081.890015
5/23/2002,1090.1875
5/24/2002,1090.04245
5/28/2002,1078.665009
5/29/2002,1071.175018
5/30/2002,1064.02002
5/31/2002,1069.097534
6/3/2002,1054.615021
6/4/2002,1039.487519
6/5/2002,1044.884979
6/6/2002,1038.965027
6/7/2002,1025.547516
6/10/2002,1030.475006
6/11/2002,1024.080002
6/12/2002,1014.487503
6/13/2002,1015.352494
6/14/2002,1002.005005
6/17/2002,1021.720032
6/18/2002,1036.265015
6/19/2002,1028.154999
6/20/2002,1013.550003
6/21/2002,996.8424988
6/24/2002,988.7049868
6/25/2002,987.2375033
6/26/2002,970.005005
6/27/2002,979.6450043
6/28/2002,992.6399995
7/1/2002,980.0900115
7/2/2002,957.7325133
7/3/2002,947.8125
7/5/2002,971.520004
7/8/2002,983.119995
7/9/2002,965.287506
7/10/2002,937.4824983
7/11/2002,919.4849853
7/12/2002,924.1950075
7/15/2002,909.2925113
7/16/2002,908.662506
7/17/2002,907.1600038
7/18/2002,893.8524935
7/19/2002,863.2350008
7/22/2002,833.7500003
7/23/2002,810.3424988
7/24/2002,815.2850038
7/25/2002,838.0099945
7/26/2002,845.0724948
7/29/2002,875.9000245
7/30/2002,899.0625153
7/31/2002,903.980011
8/1/2002,897.5949858
8/2/2002,871.8274993
8/5/2002,849.1299895
8/6/2002,850.8024903
8/7/2002,867.3075103
8/8/2002,890.810013
8/9/2002,903.0225068
8/12/2002,903.3650058
8/13/2002,895.8350068
8/14/2002,900.0600128
8/15/2002,925.332489
8/16/2002,927.6525118
8/19/2002,939.4625093
8/20/2002,942.6725005
8/21/2002,942.425003
8/22/2002,955.8724975
8/23/2002,950.857498
8/26/2002,942.507492
8/27/2002,942.2375028
8/28/2002,925.1800078
8/29/2002,915.8975068
8/30/2002,918.0475005
9/3/2002,896.917511
9/4/2002,885.8125
9/5/2002,884.112518
9/6/2002,887.8225095
9/9/2002,896.7850038
9/10/2002,905.7325135
9/11/2002,913.142502
9/12/2002,897.662506
9/13/2002,886.6299898
9/16/2002,887.9149935
9/17/2002,884.9199985
9/18/2002,869.7050173
9/19/2002,856.3325195
9/20/2002,844.280014
9/23/2002,837.560013
9/24/2002,826.0175018
9/25/2002,830.4024965
9/26/2002,847.7174835
9/27/2002,841.0275115
9/30/2002,817.5550078
10/1/2002,830.9850005
10/2/2002,837.5274965
10/3/2002,826.0325013
10/4/2002,809.8825073
10/7/2002,794.2575225
10/8/2002,793.0475005
10/9/2002,787.4149935
10/10/2002,788.955002
10/11/2002,821.6074983
10/14/2002,837.3800048
10/15/2002,861.355011
10/16/2002,869.7100223
10/17/2002,871.147507
10/18/2002,879.2125093
10/21/2002,889.4649965
10/22/2002,892.9999848
10/23/2002,889.0650025
10/24/2002,890.1450043
10/25/2002,888.7225188
10/28/2002,895.3675075
10/29/2002,882.732498
10/30/2002,886.8325193
10/31/2002,888.7625123
11/1/2002,891.9625093
11/4/2002,908.7125093
11/5/2002,911.1199953
11/6/2002,917.4524995
11/7/2002,912.2125093
11/8/2002,899.7799985
11/11/2002,885.0749968
11/12/2002,882.407501
11/13/2002,882.5100098
11/14/2002,893.4000245
11/15/2002,904.9150088
11/18/2002,906.3949888
11/19/2002,898.9100035
11/20/2002,905.2075043
11/21/2002,924.2975158
11/22/2002,932.5
11/25/2002,930.9700013
11/26/2002,922.787491
11/27/2002,926.474991
11/29/2002,938.1450043
12/2/2002,938.2100068
12/3/2002,927.1350095
12/4/2002,918.2725068
12/5/2002,912.8800048
12/6/2002,907.5549925
12/9/2002,902.1074828
12/10/2002,898.350006
12/11/2002,903.957504
12/12/2002,902.9775085
12/13/2002,895.2799985
12/16/2002,899.9449918
12/17/2002,906.5874938
12/18/2002,896.2299955
12/19/2002,888.4450073
12/20/2002,890.512497
12/23/2002,896.9524995
12/24/2002,894.8799898
12/26/2002,893.3749848
12/27/2002,882.2850035
12/30/2002,876.7799988
12/31/2002,877.6475068
1/2/2003,894.425018
1/3/2003,907.9850158
1/6/2003,919.490021
1/7/2003,925.6699985
1/8/2003,916.0274965
1/9/2003,918.9349978
1/10/2003,926.425003
1/13/2003,927.7324983
1/14/2003,927.8249818
1/15/2003,924.7924958
1/16/2003,917.707489
1/17/2003,907.5000003
1/21/2003,895.7550048
1/22/2003,883.3399963
1/23/2003,883.2100068
1/24/2003,873.947525
1/27/2003,854.270004
1/28/2003,853.564987
1/29/2003,859.3699798
1/30/2003,854.547485
1/31/2003,849.7450103
2/3/2003,859.0900115
2/4/2003,852.257507
2/5/2003,848.8825073
2/6/2003,839.8050078
2/7/2003,835.0675045
2/10/2003,831.5874938
2/11/2003,833.3200075
2/12/2003,824.6224975
2/13/2003,815.8974915
2/14/2003,825.5450135
2/18/2003,843.455002
2/19/2003,846.5649873
2/20/2003,842.0399935
2/21/2003,842.257492
2/24/2003,840.269989
2/25/2003,832.3099975
2/26/2003,833.224991
2/27/2003,833.6425018
2/28/2003,840.6775205
3/3/2003,840.2600098
3/4/2003,828.5475008
3/5/2003,825.1774903
3/6/2003,825.412476
3/7/2003,822.9424898
3/10/2003,817.9575043
3/11/2003,805.689987
3/12/2003,799.502502
3/13/2003,818.075012
3/14/2003,833.702515
3/17/2003,846.5049898
3/18/2003,863.3849943
3/19/2003,869.167511
3/20/2003,872.0749973
3/21/2003,885.842514
3/24/2003,879.457489
3/25/2003,870.357498
3/26/2003,871.7399903
3/27/2003,867.6775208
3/28/2003,865.6825105
3/31/2003,854.7149965
4/1/2003,853.9474945
4/2/2003,870.6074978
4/3/2003,879.8400115
4/4/2003,878.064987
4/7/2003,885.62999
4/8/2003,879.0024873
4/9/2003,874.3374788
4/10/2003,868.0275115
4/11/2003,872.2850038
4/14/2003,876.7724915
4/15/2003,887.2899935
4/16/2003,886.354996
4/17/2003,886.6300048
4/21/2003,892.942505
4/22/2003,900.4550018
4/23/2003,915.005005
4/24/2003,914.0400088
4/25/2003,904.797501
4/28/2003,907.6525118
4/29/2003,917.005005
4/30/2003,917.117508
5/1/2003,913.9324953
5/2/2003,922.3224948
5/5/2003,928.7649995
5/6/2003,931.7324983
5/7/2003,931.9099885
5/8/2003,924.8074953
5/9/2003,926.9300083
5/12/2003,938.6649933
5/13/2003,943.457489
5/14/2003,941.0274963
5/15/2003,943.2424925
5/16/2003,944.5549928
5/19/2003,932.399994
5/20/2003,919.4725038
5/21/2003,920.477478
5/22/2003,928.282486
5/23/2003,931.9274903
5/27/2003,941.1974945
5/28/2003,953.5524903
5/29/2003,952.7924958
5/30/2003,957.0625155
6/2/2003,968.3225098
6/3/2003,969.0124973
6/4/2003,979.0924838
6/5/2003,986.1625063
6/6/2003,992.9000093
6/9/2003,981.01001
6/10/2003,980.38501
6/11/2003,990.352493
6/12/2003,997.5
6/13/2003,993.0774995
6/16/2003,999.7049863
6/17/2003,1011.19249
6/18/2003,1010.369995
6/19/2003,1002.272507
6/20/2003,996.4600065
6/23/2003,987.6050108
6/24/2003,983.0025178
6/25/2003,981.3175048
6/26/2003,980.3675078
6/27/2003,981.3024903
6/30/2003,976.982483
7/1/2003,975.5449983
7/2/2003,988.0425108
7/3/2003,989.4475098
7/7/2003,995.3450013
7/8/2003,1004.977493
7/9/2003,1004.662506
7/10/2003,994.1875153
7/11/2003,994.100006
7/14/2003,1003.887497
7/15/2003,1002.639984
7/16/2003,996.8199923
7/17/2003,987.082489
7/18/2003,987.7525023
7/21/2003,985.2675018
7/22/2003,983.319992
7/23/2003,986.5924833
7/24/2003,987.5424958
7/25/2003,989.1199953
7/28/2003,997.3675083
7/29/2003,992.147522
7/30/2003,988.837509
7/31/2003,992.4700013
8/1/2003,984.9075013
8/4/2003,978.8775023
8/5/2003,974.0175018
8/6/2003,967.280014
8/7/2003,969.9775085
8/8/2003,976.5275115
8/11/2003,979.4625245
8/12/2003,985.3125
8/13/2003,986.9324953
8/14/2003,986.7024993
8/15/2003,990.167496
8/18/2003,995.357483
8/19/2003,1000.172486
8/20/2003,1000.702484
8/21/2003,1003.107514
8/22/2003,999.9900058
8/25/2003,992.0975038
8/26/2003,992.9850005
8/27/2003,996.2249908
8/28/2003,998.7924958
8/29/2003,1004.805008
9/2/2003,1014.580002
9/3/2003,1024.897492
9/4/2003,1026.400009
9/5/2003,1024.189987
9/8/2003,1026.70752
9/9/2003,1026.897507
9/10/2003,1016.749985
9/11/2003,1014.784989
9/12/2003,1015.602509
9/15/2003,1016.705002
9/16/2003,1022.149994
9/17/2003,1027.789978
9/18/2003,1032.86499
9/19/2003,1037.015015
9/22/2003,1028.430023
9/23/2003,1025.877502
9/24/2003,1019.292496
9/25/2003,1007.970002
9/26/2003,999.9125063
9/29/2003,1001.407502
9/30/2003,999.8724975
10/1/2003,1007.094971
10/2/2003,1018.42749
10/3/2003,1027.410004
10/6/2003,1032.457489
10/7/2003,1034.779999
10/8/2003,1036.012512
10/9/2003,1038.642517
10/10/2003,1038.342499
10/13/2003,1042.59253
10/14/2003,1046.289978
10/15/2003,1048.295013
10/16/2003,1048.452484
10/17/2003,1044.462463
10/20/2003,1041.204987
10/21/2003,1045.467499
10/22/2003,1037.702515
10/23/2003,1031.36499
10/24/2003,1028.69252
10/27/2003,1031.675018
10/28/2003,1038.960022
10/29/2003,1047.019989
10/30/2003,1047.919983
10/31/2003,1049.419952
11/3/2003,1055.469971
11/4/2003,1055.747498
11/5/2003,1051.120026
11/6/2003,1053.932526
11/7/2003,1056.455017
11/10/2003,1049.887482
11/11/2003,1046.342468
11/12/2003,1052.692474
11/13/2003,1057.387512
11/14/2003,1055.130005
11/17/2003,1044.902497
11/18/2003,1040.137512
11/19/2003,1038.672485
11/20/2003,1038.997497
11/21/2003,1034.424988
11/24/2003,1043.679993
11/25/2003,1053.33252
11/26/2003,1054.767487
11/28/2003,1058.512482
12/1/2003,1064.247467
12/2/2003,1068.294983
12/3/2003,1067.570007
12/4/2003,1066.992493
12/5/2003,1065.257477
12/8/2003,1065.330017
12/9/2003,1065.14502
12/10/2003,1058.915039
12/11/2003,1065.735016
12/12/2003,1071.9375
12/15/2003,1073.242523
12/16/2003,1071.787506
12/17/2003,1074.82251
12/18/2003,1082.910004
12/19/2003,1088.272522
12/22/2003,1090.169983
12/23/2003,1094.409973
12/24/2003,1094.797516
12/26/2003,1095.610016
12/29/2003,1102.684998
12/30/2003,1108.820007
12/31/2003,1110.08252
1/2/2004,1111.082489
1/5/2004,1115.349976
1/6/2004,1122.197479
1/7/2004,1123.194977
1/8/2004,1128.77002
1/9/2004,1126.650024
1/12/2004,1124.459991
1/13/2004,1123.17746
1/14/2004,1125.927491
1/15/2004,1131.055023
1/16/2004,1135.940003
1/20/2004,1139.232514
1/21/2004,1142.554993
1/22/2004,1146.269989
1/23/2004,1143.162506
1/26/2004,1148.325012
1/27/2004,1149.710022
1/28/2004,1137.042511
1/29/2004,1129.839996
1/30/2004,1131.785004
2/2/2004,1134.17749
2/3/2004,1135.014984
2/4/2004,1130.830017
2/5/2004,1127.679993
2/6/2004,1135.632508
2/9/2004,1141.559998
2/10/2004,1142.767517
2/11/2004,1151.130005
2/12/2004,1154.767487
2/13/2004,1149.51001
2/17/2004,1151.897522
2/18/2004,1153.9375
2/19/2004,1151.074982
2/20/2004,1144.995026
2/23/2004,1142.192474
2/24/2004,1139.762512
2/25/2004,1141.73999
2/26/2004,1143.607513
2/27/2004,1146.055023
3/1/2004,1150.824951
3/2/2004,1152.230011
3/3/2004,1149.087494
3/4/2004,1152.670014
3/5/2004,1155.932495
3/8/2004,1152.742462
3/9/2004,1142.984955
3/10/2004,1132.112488
3/11/2004,1115.625
3/12/2004,1113.690002
3/15/2004,1112.247467
3/16/2004,1107.889984
3/17/2004,1117.727478
3/18/2004,1121.204987
3/19/2004,1116.127472
3/22/2004,1101.12503
3/23/2004,1095.609985
3/24/2004,1092.689972
3/25/2004,1100.557465
3/26/2004,1109.662506
3/29/2004,1115.740021
3/30/2004,1124.182495
3/31/2004,1126.37497
4/1/2004,1130.0625
4/2/2004,1137.740052
4/5/2004,1146.147492
4/6/2004,1148.149994
4/7/2004,1143.815033
4/8/2004,1140.834992
4/12/2004,1142.782471
4/13/2004,1137.529968
4/14/2004,1128.070007
4/15/2004,1127.959992
4/16/2004,1131.787506
4/19/2004,1134.100006
4/20/2004,1127.829987
4/21/2004,1120.997498
4/22/2004,1132.184998
4/23/2004,1139.315033
4/26/2004,1138.529999
4/27/2004,1138.932526
4/28/2004,1130.082489
4/29/2004,1118.285034
4/30/2004,1111.920014
5/3/2004,1112.702515
5/4/2004,1119.417511
5/5/2004,1121.012512
5/6/2004,1115.837524
5/7/2004,1107.154999
5/10/2004,1091.037476
5/11/2004,1091.344971
5/12/2004,1091.649994
