Date,JPY
6/6/2013,96.94
6/7/2013,97.53
6/10/2013,98.76
6/11/2013,96.01
6/12/2013,96
6/13/2013,95.36
6/14/2013,94.07
6/17/2013,94.49
6/18/2013,95.32
6/19/2013,96.46
6/20/2013,97.27
6/21/2013,97.89
6/24/2013,97.72
6/25/2013,97.8
6/26/2013,97.72
6/27/2013,98.34
6/28/2013,99.12
7/1/2013,99.65
7/2/2013,100.62
7/3/2013,99.9
7/4/2013,100.03
7/5/2013,101.18
7/8/2013,100.95
7/9/2013,101.14
7/10/2013,99.64
7/11/2013,98.94
7/12/2013,99.21
7/15/2013,99.85
7/16/2013,99.09
7/17/2013,99.57
7/18/2013,100.4
7/19/2013,100.64
7/22/2013,99.64
7/23/2013,99.4
7/24/2013,100.24
7/25/2013,99.28
7/26/2013,98.25
7/29/2013,97.94
7/30/2013,98.03
7/31/2013,97.86
8/1/2013,99.53
8/2/2013,98.93
8/5/2013,98.3
8/6/2013,97.74
8/7/2013,96.32
8/8/2013,96.72
8/9/2013,96.2
8/12/2013,96.89
8/13/2013,98.2
8/14/2013,98.13
8/15/2013,97.35
8/16/2013,97.52
8/19/2013,97.55
8/20/2013,97.26
8/21/2013,97.66
8/22/2013,98.71
8/23/2013,98.74
8/26/2013,98.5
8/27/2013,97.02
8/28/2013,97.62
8/29/2013,98.34
8/30/2013,98.15
9/2/2013,99.33
9/3/2013,99.56
9/4/2013,99.75
9/5/2013,100.11
9/6/2013,99.1
9/9/2013,99.57
9/10/2013,100.39
9/11/2013,99.85
9/12/2013,99.54
9/13/2013,99.34
9/16/2013,99.05
9/17/2013,99.11
9/18/2013,97.93
9/19/2013,99.43
9/20/2013,99.3
9/23/2013,98.82
9/24/2013,98.71
9/25/2013,98.42
9/26/2013,98.97
9/27/2013,98.24
9/30/2013,98.21
10/1/2013,97.97
10/2/2013,97.33
10/3/2013,97.24
10/4/2013,97.46
10/7/2013,96.69
10/8/2013,96.86
10/9/2013,97.33
10/10/2013,98.15
10/11/2013,98.56
10/14/2013,98.56
10/15/2013,98.16
10/16/2013,98.76
10/17/2013,97.89
10/18/2013,97.7
10/21/2013,98.18
10/22/2013,98.13
10/23/2013,97.36
10/24/2013,97.27
10/25/2013,97.41
10/28/2013,97.65
10/29/2013,98.17
10/30/2013,98.49
10/31/2013,98.35
11/1/2013,98.67
11/4/2013,98.6
11/5/2013,98.49
11/6/2013,98.65
11/7/2013,98.08
11/8/2013,99.07
11/11/2013,99.15
11/12/2013,99.62
11/13/2013,99.22
11/14/2013,100.01
11/15/2013,100.18
11/18/2013,99.98
11/19/2013,100.13
11/20/2013,100.02
11/21/2013,101.15
11/22/2013,101.27
11/25/2013,101.66
11/26/2013,101.28
11/27/2013,102.15
11/28/2013,102.29
11/29/2013,102.41
12/2/2013,102.94
12/3/2013,102.49
12/4/2013,102.35
12/5/2013,101.78
12/6/2013,102.9
12/9/2013,103.27
12/10/2013,102.82
12/11/2013,102.42
12/12/2013,103.36
12/13/2013,103.19
12/16/2013,103.01
12/17/2013,102.66
12/18/2013,104.26
12/19/2013,104.24
12/20/2013,104.07
12/23/2013,104.1
12/24/2013,104.35
12/25/2013,104.36
12/26/2013,104.79
12/27/2013,105.15
12/30/2013,105.15
12/31/2013,105.3
1/1/2014,105.23
1/2/2014,104.76
1/3/2014,104.82
1/6/2014,104.21
1/7/2014,104.6
1/8/2014,104.83
1/9/2014,104.82
1/10/2014,104.12
1/13/2014,102.98
1/14/2014,104.2
1/15/2014,104.55
1/16/2014,104.34
1/17/2014,104.29
1/20/2014,104.16
1/21/2014,104.3
1/22/2014,104.51
1/23/2014,103.25
1/24/2014,102.28
1/27/2014,102.54
1/28/2014,102.95
1/29/2014,102.28
1/30/2014,102.7
1/31/2014,102.03
2/3/2014,100.97
2/4/2014,101.64
2/5/2014,101.43
2/6/2014,102.08
2/7/2014,102.33
2/10/2014,102.24
2/11/2014,102.63
2/12/2014,102.52
2/13/2014,102.15
2/14/2014,101.77
2/17/2014,101.92
2/18/2014,102.35
2/19/2014,102.31
2/20/2014,102.26
2/21/2014,102.52
2/24/2014,102.47
2/25/2014,102.22
2/26/2014,102.35
2/27/2014,102.11
2/28/2014,101.8
3/3/2014,101.43
3/4/2014,102.2
3/5/2014,102.3
3/6/2014,103.06
3/7/2014,103.25
3/10/2014,103.25
3/11/2014,103
3/12/2014,102.75
3/13/2014,101.83
3/14/2014,101.34
3/17/2014,101.76
3/18/2014,101.42
3/19/2014,102.33
3/20/2014,102.38
3/21/2014,102.23
3/24/2014,102.23
3/25/2014,102.26
3/26/2014,102.03
3/27/2014,102.16
3/28/2014,102.79
3/31/2014,103.19
4/1/2014,103.64
4/2/2014,103.85
4/3/2014,103.91
4/4/2014,103.28
4/7/2014,103.09
4/8/2014,101.79
4/9/2014,101.97
4/10/2014,101.5
4/11/2014,101.59
4/14/2014,101.82
4/15/2014,101.91
4/16/2014,102.22
4/17/2014,102.38
4/18/2014,102.39
4/21/2014,102.61
4/22/2014,102.6
4/23/2014,102.53
4/24/2014,102.3
4/25/2014,102.15
4/28/2014,102.48
4/29/2014,102.61
4/30/2014,102.24
5/1/2014,102.32
5/2/2014,102.18
5/5/2014,102.13
5/6/2014,101.67
5/7/2014,101.9
5/8/2014,101.65
5/9/2014,101.85
5/12/2014,102.11
5/13/2014,102.25
5/14/2014,101.87
5/15/2014,101.56
5/16/2014,101.49
5/19/2014,101.49
5/20/2014,101.31
5/21/2014,101.35
5/22/2014,101.72
5/23/2014,101.96
5/26/2014,101.94
5/27/2014,101.97
5/28/2014,101.83
5/29/2014,101.79
5/30/2014,101.78
6/2/2014,102.36
6/3/2014,102.48
6/4/2014,102.73
6/5/2014,102.38
6/6/2014,102.47
6/9/2014,102.52
6/10/2014,102.35
6/11/2014,102.06
6/12/2014,101.7
6/13/2014,102.05
6/16/2014,101.83
6/17/2014,102.14
6/18/2014,101.91
6/19/2014,101.91
6/20/2014,102.06
6/23/2014,101.93
6/24/2014,101.97
6/25/2014,101.86
6/26/2014,101.73
6/27/2014,101.36
6/30/2014,101.3
7/1/2014,101.52
7/2/2014,101.77
7/3/2014,102.18
7/4/2014,102.1
7/7/2014,101.82
7/8/2014,101.57
7/9/2014,101.62
7/10/2014,101.31
7/11/2014,101.36
7/14/2014,101.53
7/15/2014,101.68
7/16/2014,101.67
7/17/2014,101.15
7/18/2014,101.32
7/21/2014,101.39
7/22/2014,101.46
7/23/2014,101.47
7/24/2014,101.81
7/25/2014,101.82
7/28/2014,101.85
7/29/2014,102.11
7/30/2014,102.78
7/31/2014,102.79
8/1/2014,102.61
8/4/2014,102.58
8/5/2014,102.59
8/6/2014,102.09
8/7/2014,102.09
8/8/2014,102.04
8/11/2014,102.18
8/12/2014,102.25
8/13/2014,102.41
8/14/2014,102.43
8/15/2014,102.34
8/18/2014,102.56
8/19/2014,102.89
8/20/2014,103.73
8/21/2014,103.82
8/22/2014,103.92
8/25/2014,104.03
8/26/2014,104.05
8/27/2014,103.85
8/28/2014,103.7
8/29/2014,104.05
9/1/2014,104.35
9/2/2014,105.07
9/3/2014,104.79
9/4/2014,105.26
9/5/2014,105.08
9/8/2014,106.02
9/9/2014,106.18
9/10/2014,106.82
9/11/2014,107.1
9/12/2014,107.32
9/15/2014,107.16
9/16/2014,107.12
9/17/2014,108.37
9/18/2014,108.69
9/19/2014,109.01
9/22/2014,108.84
9/23/2014,108.88
9/24/2014,109.01
9/25/2014,108.74
9/26/2014,109.27
9/29/2014,109.46
9/30/2014,109.64
10/1/2014,108.87
10/2/2014,108.41
10/3/2014,109.75
10/6/2014,108.78
10/7/2014,108.02
10/8/2014,108.08
10/9/2014,107.83
10/10/2014,107.65
10/13/2014,106.83
10/14/2014,107.04
10/15/2014,105.9
10/16/2014,106.32
10/17/2014,106.87
10/20/2014,106.94
10/21/2014,106.97
10/22/2014,107.14
10/23/2014,108.25
10/24/2014,108.14
10/27/2014,107.81
10/28/2014,108.14
10/29/2014,108.88
10/30/2014,109.2
10/31/2014,112.3
11/3/2014,114.03
11/4/2014,113.58
11/5/2014,114.63
11/6/2014,115.2
11/7/2014,114.53
11/10/2014,114.85
11/11/2014,115.77
11/12/2014,115.47
11/13/2014,115.73
11/14/2014,116.27
11/17/2014,116.64
11/18/2014,116.86
11/19/2014,117.97
11/20/2014,118.2
11/21/2014,117.8
11/24/2014,118.26
11/25/2014,117.97
11/26/2014,117.72
11/27/2014,117.68
11/28/2014,118.61
12/1/2014,118.39
12/2/2014,119.19
12/3/2014,119.77
12/4/2014,119.78
12/5/2014,121.41
12/8/2014,120.67
12/9/2014,119.69
12/10/2014,117.81
12/11/2014,118.65
12/12/2014,118.77
12/15/2014,117.8
12/16/2014,116.39
12/17/2014,118.64
12/18/2014,118.82
12/19/2014,119.49
12/22/2014,120.05
12/23/2014,120.67
12/24/2014,120.48
12/25/2014,120.08
12/26/2014,120.39
12/29/2014,120.65
12/30/2014,119.46
12/31/2014,119.68
1/1/2015,119.77
1/2/2015,120.49
1/5/2015,119.63
1/6/2015,118.39
1/7/2015,119.25
1/8/2015,119.65
1/9/2015,118.5
1/12/2015,118.32
1/13/2015,117.92
1/14/2015,117.32
1/15/2015,116.16
1/16/2015,117.61
1/19/2015,117.55
1/20/2015,118.79
1/21/2015,117.93
1/22/2015,118.48
1/23/2015,117.74
1/26/2015,118.45
1/27/2015,117.85
1/28/2015,117.53
1/29/2015,118.26
1/30/2015,117.44
2/2/2015,117.58
2/3/2015,117.55
2/4/2015,117.26
2/5/2015,117.51
2/6/2015,118.96
2/9/2015,118.63
2/10/2015,119.41
2/11/2015,120.45
2/12/2015,119.1
2/13/2015,118.72
2/16/2015,118.46
2/17/2015,119.22
2/18/2015,118.78
2/19/2015,118.94
2/20/2015,119.01
2/23/2015,118.81
2/24/2015,118.97
2/25/2015,118.84
2/26/2015,119.41
2/27/2015,119.51
3/2/2015,120.12
3/3/2015,119.72
3/4/2015,119.65
3/5/2015,120.13
3/6/2015,120.83
3/9/2015,121.15
3/10/2015,121.13
3/11/2015,121.44
3/12/2015,121.28
3/13/2015,121.38
3/16/2015,121.32
3/17/2015,121.35
3/18/2015,120.09
3/19/2015,120.78
3/20/2015,120.03
3/23/2015,119.73
3/24/2015,119.72
3/25/2015,119.48
3/26/2015,119.18
3/27/2015,119.1
3/30/2015,120.06
3/31/2015,120.12
4/1/2015,119.75
4/2/2015,119.7
4/3/2015,118.96
4/6/2015,119.52
4/7/2015,120.26
4/8/2015,120.12
4/9/2015,120.57
4/10/2015,120.21
4/13/2015,120.1
4/14/2015,119.36
4/15/2015,119.13
4/16/2015,118.99
4/17/2015,118.9
4/20/2015,119.18
4/21/2015,119.66
4/22/2015,119.9
4/23/2015,119.56
4/24/2015,118.97
4/27/2015,119.03
4/28/2015,118.84
4/29/2015,119.02
4/30/2015,119.34
5/1/2015,120.16
5/4/2015,120.1
5/5/2015,119.82
5/6/2015,119.43
5/7/2015,119.73
5/8/2015,119.79
5/11/2015,120.07
5/12/2015,119.85
5/13/2015,119.14
5/14/2015,119.13
5/15/2015,119.27
5/18/2015,119.98
5/19/2015,120.69
5/20/2015,121.34
5/21/2015,121.02
5/22/2015,121.53
5/25/2015,121.55
5/26/2015,123.08
5/27/2015,123.65
5/28/2015,123.94
5/29/2015,124.11
6/1/2015,124.76
6/2/2015,124.08
6/3/2015,124.24
6/4/2015,124.36
6/5/2015,125.61
6/8/2015,124.47
6/9/2015,124.32
6/10/2015,122.65
6/11/2015,123.39
6/12/2015,123.37
6/15/2015,123.41
6/16/2015,123.34
6/17/2015,123.41
6/18/2015,122.95
6/19/2015,122.65
6/22/2015,123.36
6/23/2015,123.94
6/24/2015,123.84
6/25/2015,123.6
6/26/2015,123.85
6/29/2015,122.53
6/30/2015,122.49
7/1/2015,123.15
7/2/2015,123.04
7/3/2015,122.8
7/6/2015,122.55
7/7/2015,122.53
7/8/2015,120.7
7/9/2015,121.33
7/10/2015,122.74
7/13/2015,123.42
7/14/2015,123.35
7/15/2015,123.76
7/16/2015,124.14
7/17/2015,124.07
7/20/2015,124.25
7/21/2015,123.87
7/22/2015,123.94
7/23/2015,123.89
7/24/2015,123.79
7/27/2015,123.22
7/28/2015,123.55
7/29/2015,123.92
7/30/2015,124.14
7/31/2015,123.92
8/3/2015,124.01
8/4/2015,124.38
8/5/2015,124.88
8/6/2015,124.73
8/7/2015,124.21
8/10/2015,124.61
8/11/2015,125.1
8/12/2015,124.2
8/13/2015,124.41
8/14/2015,124.3
8/17/2015,124.38
8/18/2015,124.39
8/19/2015,123.78
8/20/2015,123.38
8/21/2015,122.01
8/24/2015,118.39
8/25/2015,118.86
8/26/2015,119.9
8/27/2015,121.03
8/28/2015,121.7
8/31/2015,121.22
9/1/2015,119.36
9/2/2015,120.32
9/3/2015,120.06
9/4/2015,118.99
9/7/2015,119.27
9/8/2015,119.78
9/9/2015,120.48
9/10/2015,120.59
9/11/2015,120.55
9/14/2015,120.22
9/15/2015,120.42
9/16/2015,120.55
9/17/2015,119.98
9/18/2015,119.98
9/21/2015,120.53
9/22/2015,120.12
9/23/2015,120.28
9/24/2015,120.06
9/25/2015,120.55
9/28/2015,119.91
9/29/2015,119.71
9/30/2015,119.84
10/1/2015,119.92
10/2/2015,119.89
10/5/2015,120.45
10/6/2015,120.23
10/7/2015,120
10/8/2015,119.91
10/9/2015,120.25
10/12/2015,120.02
10/13/2015,119.73
10/14/2015,118.82
10/15/2015,118.87
10/16/2015,119.42
10/19/2015,119.48
10/20/2015,119.82
10/21/2015,119.93
10/22/2015,120.66
10/23/2015,121.45
10/26/2015,121.07
10/27/2015,120.45
10/28/2015,121.06
10/29/2015,121.12
10/30/2015,120.61
11/2/2015,120.75
11/3/2015,121.05
11/4/2015,121.53
11/5/2015,121.74
11/6/2015,123.13
11/9/2015,123.17
11/10/2015,123.12
11/11/2015,122.82
11/12/2015,122.59
11/13/2015,122.62
11/16/2015,123.15
11/17/2015,123.43
11/18/2015,123.61
11/19/2015,122.85
11/20/2015,122.89
11/23/2015,122.82
11/24/2015,122.51
11/25/2015,122.7
11/26/2015,122.6
11/27/2015,122.82
11/30/2015,123.08
12/1/2015,122.85
12/2/2015,123.24
12/3/2015,122.59
12/4/2015,123.16
12/7/2015,123.37
12/8/2015,122.9
12/9/2015,121.42
12/10/2015,121.58
12/11/2015,120.86
12/14/2015,121.02
12/15/2015,121.65
12/16/2015,122.2
12/17/2015,122.55
12/18/2015,121.2
12/21/2015,121.15
12/22/2015,121.05
12/23/2015,120.91
12/24/2015,120.42
12/25/2015,120.4
12/28/2015,120.38
12/29/2015,120.46
12/30/2015,120.49
12/31/2015,120.3
1/1/2016,120.3
1/4/2016,119.42
1/5/2016,119.05
1/6/2016,118.46
1/7/2016,117.66
1/8/2016,117.44
1/11/2016,117.75
1/12/2016,117.62
1/13/2016,117.66
1/14/2016,118.04
1/15/2016,117.05
1/18/2016,117.31
1/19/2016,117.62
1/20/2016,116.91
1/21/2016,117.68
1/22/2016,118.77
1/25/2016,118.28
1/26/2016,118.41
1/27/2016,118.66
1/28/2016,118.81
1/29/2016,121.03
2/1/2016,120.97
2/2/2016,119.94
2/3/2016,117.88
2/4/2016,116.74
2/5/2016,116.89
2/8/2016,115.84
2/9/2016,115.1
2/10/2016,113.32
2/11/2016,112.41
2/12/2016,113.2
2/15/2016,114.57
2/16/2016,114.06
2/17/2016,114.08
2/18/2016,113.23
2/19/2016,112.54
2/22/2016,112.91
2/23/2016,112.1
2/24/2016,112.17
2/25/2016,112.98
2/26/2016,113.99
2/29/2016,112.66
3/1/2016,113.98
3/2/2016,113.45
3/3/2016,113.67
3/4/2016,113.75
3/7/2016,113.43
3/8/2016,112.61
3/9/2016,113.31
3/10/2016,113.18
3/11/2016,113.8
3/14/2016,113.81
3/15/2016,113.17
3/16/2016,112.57
3/17/2016,111.37
3/18/2016,111.55
3/21/2016,111.93
3/22/2016,112.36
3/23/2016,112.35
3/24/2016,112.89
3/25/2016,113.04
3/28/2016,113.43
3/29/2016,112.68
3/30/2016,112.42
3/31/2016,112.56
4/1/2016,111.65
4/4/2016,111.31
4/5/2016,110.31
4/6/2016,109.78
4/7/2016,108.2
4/8/2016,108.03
4/11/2016,107.93
4/12/2016,108.53
4/13/2016,109.33
4/14/2016,109.37
4/15/2016,108.73
4/18/2016,108.81
4/19/2016,109.17
4/20/2016,109.83
4/21/2016,109.44
4/22/2016,111.78
4/25/2016,111.19
4/26/2016,111.3
4/27/2016,111.45
4/28/2016,108.08
4/29/2016,106.35
5/2/2016,106.4
5/3/2016,106.59
5/4/2016,107
5/5/2016,107.24
5/6/2016,107.1
5/9/2016,108.31
5/10/2016,109.25
5/11/2016,108.41
5/12/2016,109.01
5/13/2016,108.6
5/16/2016,109.01
5/17/2016,109.12
5/18/2016,110.18
5/19/2016,109.95
5/20/2016,110.14
5/23/2016,109.22
5/24/2016,109.98
5/25/2016,110.18
5/26/2016,109.75
5/27/2016,110.22
5/30/2016,111.11
5/31/2016,110.68
6/1/2016,109.52
6/2/2016,108.85
6/3/2016,106.51
6/6/2016,107.55
6/7/2016,107.33
6/8/2016,106.97
6/9/2016,107.08
6/10/2016,106.96
6/13/2016,106.23
6/14/2016,106.1
6/15/2016,106
6/16/2016,104.24
6/17/2016,104.1
6/20/2016,103.92
6/21/2016,104.73
6/22/2016,104.39
6/23/2016,106.13
6/24/2016,102.19
6/27/2016,101.99
6/28/2016,102.74
6/29/2016,102.81
6/30/2016,103.25
7/1/2016,102.51
7/4/2016,102.55
7/5/2016,101.7
7/6/2016,101.31
7/7/2016,100.75
7/8/2016,100.53
7/11/2016,102.79
7/12/2016,104.69
7/13/2016,104.48
7/14/2016,105.32
7/15/2016,104.83
7/18/2016,106.15
7/19/2016,106.11
7/20/2016,106.82
7/21/2016,105.8
7/22/2016,106.06
7/25/2016,105.76
7/26/2016,104.64
7/27/2016,105.39
7/28/2016,105.24
7/29/2016,102.05
8/1/2016,102.38
8/2/2016,100.88
8/3/2016,101.22
8/4/2016,101.2
8/5/2016,101.8
8/8/2016,102.43
8/9/2016,101.89
8/10/2016,101.27
8/11/2016,101.95
8/12/2016,101.29
8/15/2016,101.24
8/16/2016,100.28
8/17/2016,100.24
8/18/2016,99.87
8/19/2016,100.2
8/22/2016,100.32
8/23/2016,100.23
8/24/2016,100.43
8/25/2016,100.51
8/26/2016,101.82
8/29/2016,101.9
8/30/2016,102.95
8/31/2016,103.42
9/1/2016,103.23
9/2/2016,103.97
9/5/2016,103.42
9/6/2016,101.98
9/7/2016,101.71
9/8/2016,102.48
9/9/2016,102.68
9/12/2016,101.84
9/13/2016,102.53
9/14/2016,102.4
9/15/2016,102.09
9/16/2016,102.28
9/19/2016,101.92
9/20/2016,101.69
9/21/2016,100.29
9/22/2016,100.73
9/23/2016,100.98
9/26/2016,100.32
9/27/2016,100.43
9/28/2016,100.65
9/29/2016,101.01
9/30/2016,101.33
10/3/2016,101.61
10/4/2016,102.88
10/5/2016,103.49
10/6/2016,103.93
10/7/2016,102.9
10/10/2016,103.58
10/11/2016,103.5
10/12/2016,104.18
10/13/2016,103.68
10/14/2016,104.18
10/17/2016,103.89
10/18/2016,103.85
10/19/2016,103.44
10/20/2016,103.94
10/21/2016,103.8
10/24/2016,104.17
10/25/2016,104.22
10/26/2016,104.46
10/27/2016,105.28
10/28/2016,104.69
10/31/2016,104.81
11/1/2016,104.12
11/2/2016,103.29
11/3/2016,102.97
11/4/2016,103.12
11/7/2016,104.45
11/8/2016,105.14
11/9/2016,105.65
11/10/2016,106.81
11/11/2016,106.67
11/14/2016,108.41
11/15/2016,109.15
11/16/2016,109.06
11/17/2016,110.08
11/18/2016,110.91
11/21/2016,110.79
11/22/2016,111.12
11/23/2016,112.5
11/24/2016,113.29
11/25/2016,113.06
11/28/2016,111.92
11/29/2016,112.36
11/30/2016,114.44
12/1/2016,114.08
12/2/2016,113.54
12/5/2016,113.82
12/6/2016,113.98
12/7/2016,113.75
12/8/2016,114.01
12/9/2016,115.36
12/12/2016,115.02
12/13/2016,115.16
12/14/2016,117.03
12/15/2016,118.16
12/16/2016,117.98
12/19/2016,117.07
12/20/2016,117.84
12/21/2016,117.54
12/22/2016,117.51
12/23/2016,117.31
12/26/2016,117.07
12/27/2016,117.39
12/28/2016,117.24
12/29/2016,116.53
12/30/2016,116.87
1/2/2017,117.51
1/3/2017,117.74
1/4/2017,117.24
1/5/2017,115.34
1/6/2017,116.91
1/9/2017,116.01
1/10/2017,115.76
1/11/2017,115.4
1/12/2017,114.7
1/13/2017,114.51
1/16/2017,114.18
1/17/2017,112.62
1/18/2017,114.65
1/19/2017,114.86
1/20/2017,114.6
1/23/2017,112.68
1/24/2017,113.78
1/25/2017,113.27
1/26/2017,114.52
1/27/2017,115.06
1/30/2017,113.76
1/31/2017,112.78
2/1/2017,113.23
2/2/2017,112.8
2/3/2017,112.7
2/6/2017,111.71
2/7/2017,112.37
2/8/2017,111.93
2/9/2017,113.22
2/10/2017,113.19
2/13/2017,113.73
2/14/2017,114.25
2/15/2017,114.15
2/16/2017,113.2
2/17/2017,112.85
2/20/2017,113.07
2/21/2017,113.67
2/22/2017,113.27
2/23/2017,112.57
2/24/2017,112.18
2/27/2017,112.67
2/28/2017,112.75
3/1/2017,113.71
3/2/2017,114.38
3/3/2017,113.99
3/6/2017,113.87
3/7/2017,113.96
3/8/2017,114.32
3/9/2017,114.91
3/10/2017,114.74
3/13/2017,114.87
3/14/2017,114.73
3/15/2017,113.35
3/16/2017,113.3
3/17/2017,112.7
3/20/2017,112.55
3/21/2017,111.71
3/22/2017,111.14
3/23/2017,110.93
3/24/2017,111.33
3/27/2017,110.65
3/28/2017,111.12
3/29/2017,111.03
3/30/2017,111.89
3/31/2017,111.38
4/3/2017,110.87
4/4/2017,110.72
4/5/2017,110.68
4/6/2017,110.8
4/7/2017,111.05
4/10/2017,110.93
4/11/2017,109.6
4/12/2017,109
4/13/2017,109.08
4/14/2017,108.61
4/17/2017,108.89
4/18/2017,108.4
4/19/2017,108.85
4/20/2017,109.31
4/21/2017,109.07
4/24/2017,109.75
4/25/2017,111.08
4/26/2017,111.03
4/27/2017,111.25
4/28/2017,111.53
5/1/2017,111.83
5/2/2017,111.96
5/3/2017,112.73
5/4/2017,112.45
5/5/2017,112.71
5/8/2017,113.24
5/9/2017,113.98
5/10/2017,114.27
5/11/2017,113.84
5/12/2017,113.33
5/15/2017,113.77
5/16/2017,113.11
5/17/2017,110.8
5/18/2017,111.47
5/19/2017,111.26
5/22/2017,111.27
5/23/2017,111.77
5/24/2017,111.49
5/25/2017,111.82
5/26/2017,111.31
5/29/2017,111.24
5/30/2017,110.82
5/31/2017,110.75
6/1/2017,111.34
6/2/2017,110.4
6/5/2017,110.45
6/6/2017,109.4
6/7/2017,109.79
6/8/2017,109.97
6/9/2017,110.33
6/12/2017,109.92
6/13/2017,110.05
6/14/2017,109.56
6/15/2017,110.91
6/16/2017,110.84
6/19/2017,111.51
6/20/2017,111.42
6/21/2017,111.37
6/22/2017,111.32
6/23/2017,111.26
6/26/2017,111.83
6/27/2017,112.34
6/28/2017,112.28
6/29/2017,112.16
6/30/2017,112.35
7/3/2017,113.37
7/4/2017,113.26
7/5/2017,113.25
7/6/2017,113.2
7/7/2017,113.88
7/10/2017,114.03
7/11/2017,113.92
7/12/2017,113.13
7/13/2017,113.27
7/14/2017,112.5
7/17/2017,112.62
7/18/2017,112.06
7/19/2017,111.95
7/20/2017,111.89
7/21/2017,111.1
7/24/2017,111.09
7/25/2017,111.88
7/26/2017,111.15
7/27/2017,111.22
7/28/2017,110.65
7/31/2017,110.25
8/1/2017,110.35
8/2/2017,110.72
8/3/2017,110.02
8/4/2017,110.67
8/7/2017,110.73
8/8/2017,110.3
8/9/2017,110.06
8/10/2017,109.2
8/11/2017,109.15
8/14/2017,109.62
8/15/2017,110.66
8/16/2017,110.18
8/17/2017,109.56
8/18/2017,109.17
8/21/2017,108.97
8/22/2017,109.56
8/23/2017,109.02
8/24/2017,109.54
8/25/2017,109.34
8/28/2017,109.24
8/29/2017,109.74
8/30/2017,110.22
8/31/2017,109.96
9/1/2017,110.25
9/4/2017,109.72
9/5/2017,108.8
9/6/2017,109.22
9/7/2017,108.44
9/8/2017,107.83
9/11/2017,109.39
9/12/2017,110.16
9/13/2017,110.47
9/14/2017,110.22
9/15/2017,110.84
9/18/2017,111.56
9/19/2017,111.58
9/20/2017,112.21
9/21/2017,112.46
9/22/2017,111.97
9/25/2017,111.72
9/26/2017,112.22
9/27/2017,112.81
9/28/2017,112.33
9/29/2017,112.47
10/2/2017,112.75
10/3/2017,112.84
10/4/2017,112.74
10/5/2017,112.81
10/6/2017,112.63
10/9/2017,112.66
10/10/2017,112.44
10/11/2017,112.48
10/12/2017,112.27
10/13/2017,111.84
10/16/2017,112.18
10/17/2017,112.19
10/18/2017,112.92
10/19/2017,112.53
10/20/2017,113.5
10/23/2017,113.42
10/24/2017,113.89
10/25/2017,113.73
10/26/2017,113.97
10/27/2017,113.67
10/30/2017,113.17
10/31/2017,113.62
11/1/2017,114.15
11/2/2017,114.08
11/3/2017,114.06
11/6/2017,113.68
11/7/2017,114
11/8/2017,113.86
11/9/2017,113.46
11/10/2017,113.53
11/13/2017,113.61
11/14/2017,113.44
11/15/2017,112.86
11/16/2017,113.05
11/17/2017,112.07
11/20/2017,112.62
11/21/2017,112.43
11/22/2017,111.2
11/23/2017,111.21
11/24/2017,111.53
11/27/2017,111.09
11/28/2017,111.47
11/29/2017,111.92
11/30/2017,112.52
12/1/2017,112.1
12/4/2017,112.4
12/5/2017,112.58
12/6/2017,112.28
12/7/2017,113.08
12/8/2017,113.48
12/11/2017,113.55
12/12/2017,113.53
12/13/2017,112.53
12/14/2017,112.38
12/15/2017,112.57
12/18/2017,112.53
12/19/2017,112.88
12/20/2017,113.38
12/21/2017,113.32
12/22/2017,113.26
12/25/2017,113.25
12/26/2017,113.22
12/27/2017,113.34
12/28/2017,112.87
12/29/2017,112.67
1/1/2018,112.64
1/2/2018,112.28
1/3/2018,112.49
1/4/2018,112.74
1/5/2018,113.06
1/8/2018,113.08
1/9/2018,112.64
1/10/2018,111.42
1/11/2018,111.24
1/12/2018,111.03
1/15/2018,110.52
1/16/2018,110.44
1/17/2018,111.28
1/18/2018,111.09
1/19/2018,110.76
1/22/2018,110.91
1/23/2018,110.29
1/24/2018,109.21
1/25/2018,109.39
1/26/2018,108.7
1/29/2018,108.95
1/30/2018,108.76
1/31/2018,109.17
2/1/2018,109.39
2/2/2018,110.09
2/5/2018,109.09
2/6/2018,109.55
2/7/2018,109.31
2/8/2018,108.74
2/9/2018,108.78
2/12/2018,108.64
2/13/2018,107.82
2/14/2018,107
2/15/2018,106.11
2/16/2018,106.3
2/19/2018,106.59
2/20/2018,107.31
2/21/2018,107.76
2/22/2018,106.74
